feed_version,feed_start_date,feed_end_date,route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color,route_sort_order,continuous_pickup,continuous_drop_off,network_id,versao_modelo
2023-07-01,2023-07-01,2023-07-15,O0847AAA0A,22005,847,Rio da Prata - Campo Grande,,700,,E31919,ffffff,,,,,201d79faee763526a030ff998bebea9782efe961
2023-07-01,2023-07-01,2023-07-15,O0848AAA0A,22005,848,Bairro Monte Santo - Campo Grande,,700,,E31919,ffffff,,,,,201d79faee763526a030ff998bebea9782efe961
2023-07-01,2023-07-01,2023-07-15,O0849AAA0A,22005,849,Base Aérea de Santa Cruz - Campo Grande,,700,,E31919,ffffff,,,,,201d79faee763526a030ff998bebea9782efe961
2023-07-01,2023-07-01,2023-07-15,O0851AAA0A,22005,851,Campo Grande - Escola Amazonas,,700,,E31919,ffffff,,,,,201d79faee763526a030ff998bebea9782efe961
2023-07-01,2023-07-01,2023-07-15,O0852AAA0A,22005,852,Campo Grande - Pedra de Guaratiba,,700,,E31919,ffffff,,,,,201d79faee763526a030ff998bebea9782efe961
2023-07-01,2023-07-01,2023-07-15,O0852AAP0A,22005,SP852,Campo Grande - Pedra de Guaratiba,,700,,E31919,ffffff,,,,,201d79faee763526a030ff998bebea9782efe961
2023-07-01,2023-07-01,2023-07-15,O0853AAA0A,22005,853,Vila Kennedy - Terminal Mato Alto,,700,,E31919,ffffff,,,,,201d79faee763526a030ff998bebea9782efe961
2023-07-01,2023-07-01,2023-07-15,O0853AAV0A,22005,SV853,Vila Kennedy - Estação BRT Mato Alto,,700,,E31919,ffffff,,,,,201d79faee763526a030ff998bebea9782efe961
2023-07-01,2023-07-01,2023-07-15,O0855AAA0A,22005,855,Bangu - Magarça,,700,,E31919,ffffff,,,,,201d79faee763526a030ff998bebea9782efe961
2023-07-01,2023-07-01,2023-07-15,O0864AAA0A,22005,864,Bangu - Campo Grande,,700,,E31919,ffffff,,,,,201d79faee763526a030ff998bebea9782efe961
2023-07-01,2023-07-01,2023-07-15,O0866AAA0A,22005,866,Campo Grande - Pedra de Guaratiba,,700,,E31919,ffffff,,,,,201d79faee763526a030ff998bebea9782efe961
2023-07-01,2023-07-01,2023-07-15,O0866AAV0A,22005,SV866,Pingo D'Água - Campo Grande,,700,,E31919,ffffff,,,,,201d79faee763526a030ff998bebea9782efe961
2023-07-01,2023-07-01,2023-07-15,O0867AAA0A,22005,867,Barra de Guaratiba - Campo Grande,,700,,E31919,ffffff,,,,,201d79faee763526a030ff998bebea9782efe961
2023-07-01,2023-07-01,2023-07-15,O0868AAA0A,22005,868,Urucânia - Campo Grande,,700,,E31919,ffffff,,,,,201d79faee763526a030ff998bebea9782efe961
2023-07-01,2023-07-01,2023-07-15,O0869AAA0A,22005,869,Santa Margarida - Campo Grande,,700,,E31919,ffffff,,,,,201d79faee763526a030ff998bebea9782efe961
2023-07-01,2023-07-01,2023-07-15,O0870AAA0A,22005,870,Sepetiba - Santa Cruz,,700,,E31919,ffffff,,,,,201d79faee763526a030ff998bebea9782efe961
2023-07-01,2023-07-01,2023-07-15,O0871AAA0A,22005,871,Terminal Pingo d'Água - Cesarão,,700,,E31919,ffffff,,,,,201d79faee763526a030ff998bebea9782efe961
2023-07-01,2023-07-01,2023-07-15,O0883AAA0A,22005,883,Bangu - Estação Mato Alto,,700,,E31919,ffffff,,,,,201d79faee763526a030ff998bebea9782efe961
2023-07-01,2023-07-01,2023-07-15,O0884AAA0A,22005,884,Sepetiba - Campo Grande,,700,,E31919,ffffff,,,,,201d79faee763526a030ff998bebea9782efe961
2023-07-01,2023-07-01,2023-07-15,O0885AAA0A,22005,885,Santa Cruz - Mato Alto,,700,,E31919,ffffff,,,,,201d79faee763526a030ff998bebea9782efe961
2023-07-01,2023-07-01,2023-07-15,O0892AAA0A,22005,892,São Benedito - Santa Cruz,,700,,E31919,ffffff,,,,,201d79faee763526a030ff998bebea9782efe961
2023-07-01,2023-07-01,2023-07-15,O0893AAA0A,22005,893,Jardim Palmares - Campo Grande,,700,,E31919,ffffff,,,,,201d79faee763526a030ff998bebea9782efe961
2023-07-01,2023-07-01,2023-07-15,O0895AAA0A,22005,895,Serrinha - Campo Grande,,700,,E31919,ffffff,,,,,201d79faee763526a030ff998bebea9782efe961
2023-07-01,2023-07-01,2023-07-15,O0897AAA0A,22005,897,Paciência - Pingo D'Água,,700,,E31919,ffffff,,,,,201d79faee763526a030ff998bebea9782efe961
2023-07-01,2023-07-01,2023-07-15,O0918AAA0A,22005,918,Bangu - Bonsucesso,,700,,E31919,ffffff,,,,,201d79faee763526a030ff998bebea9782efe961
2023-07-01,2023-07-01,2023-07-15,O0926AAA0A,22005,926,Senador Camará - Penha,,700,,E31919,ffffff,,,,,201d79faee763526a030ff998bebea9782efe961
2023-07-01,2023-07-01,2023-07-15,O0936AAA0A,22005,936,Campo Grande - Cidade Universitária,,700,,E31919,ffffff,,,,,201d79faee763526a030ff998bebea9782efe961
2023-07-01,2023-07-01,2023-07-15,20000101130,20001,10,Santa Cruz - Terminal Alvorada,Expresso,702,,4A86E8,ffffff,,,,,201d79faee763526a030ff998bebea9782efe961
2023-07-01,2023-07-01,2023-07-15,20000111110,20001,11,Santa Cruz - Terminal Alvorada,Parador,702,,4A86E8,ffffff,,,,,201d79faee763526a030ff998bebea9782efe961
2023-07-01,2023-07-01,2023-07-15,20000121130,20001,12,Pingo d'Água - Terminal Alvorada,Expresso,702,,4A86E8,ffffff,,,,,201d79faee763526a030ff998bebea9782efe961
2023-07-01,2023-07-01,2023-07-15,20000131130,20001,13,Mato Alto - Terminal Alvorada,Expresso,702,,4A86E8,ffffff,,,,,201d79faee763526a030ff998bebea9782efe961
2023-07-01,2023-07-01,2023-07-15,20000141130,20001,14,Santa Eugênia (Paciência) - Salvador Allende,Expresso,702,,0B5394,ffffff,,,,,201d79faee763526a030ff998bebea9782efe961
2023-07-01,2023-07-01,2023-07-15,20000171110,20001,17,Campo Grande - Santa Cruz,Parador,702,,0B5394,ffffff,,,,,201d79faee763526a030ff998bebea9782efe961
2023-07-01,2023-07-01,2023-07-15,20000181130,20001,18,Recreio Shopping - Jardim Oceânico,Expresso,702,,4A86E8,ffffff,,,,,201d79faee763526a030ff998bebea9782efe961
2023-07-01,2023-07-01,2023-07-15,20000191130,20001,19,Pingo d'Água - Salvador Allende,Expresso,702,,4A86E8,ffffff,,,,,201d79faee763526a030ff998bebea9782efe961
2023-07-01,2023-07-01,2023-07-15,20000201130,20001,20,Santa Cruz - Salvador Allende,Expresso,702,,4A86E8,ffffff,,,,,201d79faee763526a030ff998bebea9782efe961
2023-07-01,2023-07-01,2023-07-15,20000221110,20001,22,Terminal Alvorada - Jardim Oceânico,Parador,702,,4A86E8,ffffff,,,,,201d79faee763526a030ff998bebea9782efe961
2023-07-01,2023-07-01,2023-07-15,20000271130,20001,25,Mato Alto - Terminal Alvorada,Parador,702,,4A86E8,ffffff,,,,,201d79faee763526a030ff998bebea9782efe961
2023-07-01,2023-07-01,2023-07-15,20000301140,20001,31,Vicente de Carvalho - Terminal Alvorada,Semidireto,702,,FF9900,ffffff,,,,,201d79faee763526a030ff998bebea9782efe961
2023-07-01,2023-07-01,2023-07-15,20000351110,20001,35,Madureira - Alvorada,Parador,702,,FF9900,ffffff,,,,,201d79faee763526a030ff998bebea9782efe961
2023-07-01,2023-07-01,2023-07-15,20000381110,20001,38,Fundão - Terminal Alvorada,Parador,702,,FF9900,ffffff,,,,,201d79faee763526a030ff998bebea9782efe961
2023-07-01,2023-07-01,2023-07-15,20000401130,20001,40,Madureira - Terminal Alvorada,Expresso,702,,FF9900,ffffff,,,,,201d79faee763526a030ff998bebea9782efe961
2023-07-01,2023-07-01,2023-07-15,20000411130,20001,41,Madureira - Terminal Recreio,Expresso,702,,FF9900,ffffff,,,,,201d79faee763526a030ff998bebea9782efe961
2023-07-01,2023-07-01,2023-07-15,20000421110,20001,42,Galeão - Madureira-Manaceia,Parador,702,,FF9900,ffffff,,,,,201d79faee763526a030ff998bebea9782efe961
2023-07-01,2023-07-01,2023-07-15,20000431130,20001,43,Fundão - Santa Efigênia,Expresso,702,,FF9900,ffffff,,,,,201d79faee763526a030ff998bebea9782efe961
2023-07-01,2023-07-01,2023-07-15,20000461130,20001,46,Penha - Terminal Alvorada,Expresso,702,,FF9900,ffffff,,,,,201d79faee763526a030ff998bebea9782efe961
2023-07-01,2023-07-01,2023-07-15,20000501110,20001,50,Jardim Oceânico - Terminal Centro Olímpico,Parador,702,,6AA84F,ffffff,,,,,201d79faee763526a030ff998bebea9782efe961
2023-07-01,2023-07-01,2023-07-15,20000511110,20001,51,Vila Militar - Terminal Recreio,Parador,702,,6AA84F,ffffff,,,,,201d79faee763526a030ff998bebea9782efe961
2023-07-01,2023-07-01,2023-07-15,20000531130,20001,53,Terminal Sulacap - Terminal Alvorada,Expresso,702,,6AA84F,ffffff,,,,,201d79faee763526a030ff998bebea9782efe961
2023-07-01,2023-07-01,2023-07-15,5myt,20001,SE02,Mato Alto - Terminal Alvorada,Eventual,702,,4a86e8,FFFFFF,,,,,201d79faee763526a030ff998bebea9782efe961
2023-07-01,2023-07-01,2023-07-15,SE03,20001,SE03,Pingo d'Água - Terminal Alvorada,,702,,4a86e8,FFFFFF,,,,,201d79faee763526a030ff998bebea9782efe961
2023-07-01,2023-07-01,2023-07-15,SE04,20001,SE04,Magarça - Terminal Alvorada,,702,,4a86e8,FFFFFF,,,,,201d79faee763526a030ff998bebea9782efe961
2023-07-01,2023-07-01,2023-07-15,luwv,20001,52,Vila Militar - Terminal Alvorada,Parador,702,,6aa84f,FFFFFF,,,,,201d79faee763526a030ff998bebea9782efe961
2023-07-01,2023-07-01,2023-07-15,rqw3,20001,SE01,Santa Cruz - Terminal Alvorada,,702,,4a86e8,FFFFFF,,,,,201d79faee763526a030ff998bebea9782efe961
2024-11-16,2024-11-16,2024-12-13,20000EXEC1110,20001,ESP01,Galeão - Terminal Gentileza,Direto,200,,030478,ffffff,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,20000171110,20001,17,Campo Grande - Santa Cruz,Parador,702,,0B5394,ffffff,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,20000141130,20001,14,Santa Eugênia - Terminal Recreio,Expresso,702,,0B5394,ffffff,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,20000251130,20001,25,Terminal Mato Alto - Terminal Alvorada,Parador,702,,4A86E8,ffffff,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,20000111110,20001,11,Santa Cruz - Terminal Alvorada,Parador,702,,4A86E8,ffffff,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,20000181130,20001,18,Pontal - Terminal Jardim Oceânico,Expresso,702,,4A86E8,ffffff,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,20000201130,20001,20,Santa Cruz - Salvador Allende,Expresso,702,,4A86E8,ffffff,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,20000221110,20001,22,Terminal Alvorada - Terminal Jardim Oceânico,Parador,702,,4A86E8,ffffff,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,20000121130,20001,12,Terminal Pingo d'Água - Terminal Alvorada,Expresso,702,,4A86E8,ffffff,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,20000131130,20001,13,Terminal Mato Alto - Terminal Alvorada,Expresso,702,,4A86E8,ffffff,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,20000191130,20001,19,Terminal Pingo d'Água - Salvador Allende,Expresso,702,,4A86E8,ffffff,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,20000101130,20001,10,Santa Cruz - Terminal Alvorada,Expresso,702,,4A86E8,ffffff,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,20000151130,20001,15,Terminal Curral Falso - Terminal Alvorada,Expresso,702,,4a86e8,ffffff,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,20000501110,20001,50,Terminal Jardim Oceânico - Terminal Centro Olímpico,Parador,702,,6AA84F,ffffff,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,20000511110,20001,51,Terminal Deodoro - Terminal Recreio,Parador,702,,6AA84F,ffffff,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,20000531130,20001,53,Terminal Sulacap - Terminal Alvorada,Expresso,702,,6AA84F,ffffff,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,20000521110,20001,52,Terminal Deodoro - Terminal Alvorada,Parador,702,,6aa84f,FFFFFF,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,20000801110,20001,80,Penha - Terminal Gentileza,Parador,702,,8a1812,FFFFFF,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,20000601110,20001,60,Terminal Deodoro - Terminal Gentileza,Parador,702,,8a1812,FFFFFF,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,20000611130,20001,61,Terminal Deodoro - Terminal Gentileza,Expresso,702,,8a1812,FFFFFF,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,20000901110,20001,90,Terminal Fundão - Terminal Gentileza,Parador,702,,8a1812,FFFFFF,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,20000711130,20001,71,Vigário Geral - Terminal Gentileza,Expresso,702,,8a1812,FFFFFF,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,20000461130,20001,46,Penha - Terminal Alvorada,Expresso,702,,FF9900,ffffff,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,20000411130,20001,41,Terminal Madureira - Terminal Recreio,Expresso,702,,FF9900,ffffff,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,20000421110,20001,42,Galeão - Madureira,Parador,702,,FF9900,ffffff,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,20000381110,20001,38,Galeão - Terminal Alvorada,Parador,702,,FF9900,ffffff,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,20000311140,20001,31,Vicente de Carvalho - Terminal Alvorada,Semidireto,702,,FF9900,ffffff,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,20000351110,20001,35,Terminal Madureira - Terminal Alvorada,Parador,702,,FF9900,ffffff,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,20000401130,20001,40,Terminal Madureira - Terminal Alvorada,Expresso,702,,FF9900,ffffff,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,20000431130,20001,43,Terminal Fundão - Santa Efigênia,Expresso,702,,FF9900,ffffff,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,20000671130,20001,67,Terminal Campo Grande - Terminal Deodoro,Parador,702,,ffbb00,000000,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,20000681130,20001,68,Bangu - Terminal Deodoro,Parador,702,,ffbb00,000000,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,20000281130,20001,28,Terminal Pingo d'Água - Terminal Curral Falso,Parador,702,,ffbb00,000000,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,O0608AAA0A,22002,608,Grajaú - Saens Peña,,,,,,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,O0432AAA0A,22002,432,Vila Isabel - Gávea,,,,,,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,O0415AAA0A,22002,415,Usina - Leblon,,,,,,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,O0539AAA0A,22002,539,Rocinha - Leme,,,,,,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,O0416AAA0A,22002,416,Saens Peña - Horto,,,,,,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,O0107AAA0A,22002,107,Central - Urca,,,,,,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,O0422AAN0A,22002,SN422,Grajaú - Cosme Velho,,,,,,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,O0507AAA0A,22002,507,Silvestre - Largo do Machado,,,,,,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,O0409AAA0A,22002,409,Saens Peña - Horto,,,,,,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,O0444AAA0A,22002,444,Maré - Copacabana,,,,,,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,O0006AAA0A,22002,006,Silvestre - Castelo,,,,,,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,O0201AAA0A,22002,201,Santa Alexandrina - Castelo,,,,,,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,O0603AAA0A,22002,603,Usina - Saens Peña,,,,,,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,O0474AAN0A,22002,SN474,Méier - Copacabana,,,,,,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,O0472AAA0A,22002,472,Triagem - Leme,,,,,,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,O0110AAA0A,22002,110,Terminal Gentileza - Jardim de Alah,,,,,,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,O0410AAA0A,22002,410,Saens Peña - Gávea,,,,,,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,O0014AAA0A,22002,014,Paula Matos - Castelo,,,,,,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,O0439AAA0A,22002,439,Vila Isabel - Leblon,,,,,,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,O0463AAA0A,22002,463,São Cristóvão - Copacabana,,,,,,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,O0426AAA0A,22002,426,Usina - Jardim de Alah,,,,,,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,O0202AAA0A,22002,202,Rio Comprido - Castelo,,,,,,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,O0474AAA0A,22002,474,Jacaré - Copacabana,,,,,,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,O0474AAV0A,22002,SV474,Jacaré - Copacabana,,,,,,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,O0133AAA0A,22002,133,Largo do Machado - Terminal Gentileza,,,,,,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,O0181AAA0A,22002,181,Rodoviária - São Conrado,,,,,,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,O0229AAA0A,22002,229,Usina - Castelo,,,,,,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,O0538AAA0A,22002,538,Rocinha - Leme,,,,,,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,O0422AAA0A,22002,422,Grajaú - Cosme Velho,,,,,,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,O0133AAN0A,22002,SN133,Largo do Machado - Terminal Gentileza,,,,,,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,O0583AAA0A,22002,583,Cosme Velho - Leblon,,,,,,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,O0433AAN0A,22002,SN433,Vila Isabel - Siqueira Campos,,,,,,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,O0217AAA0A,22002,217,Andaraí - Carioca,,,,,,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,O0461AAA0A,22002,461,São Cristóvão - Ipanema,,,,,,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,O0584AAA0A,22002,584,Cosme Velho - Leblon,,,,,,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,O0440AAA0A,22002,440,Caju - Copacabana,,,,,,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,O0626AAA0A,22002,626,Saens Peña - Muda,,,,,,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,O0007AAA0A,22002,007,Silvestre - Central,,,,,,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,O0460AAA0A,22002,460,São Cristóvão - Leblon,,,,,,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,O0513AAA0A,22002,513,Urca - Botafogo,,,,,,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,O0007AAN0A,22002,SN007,Silvestre - Central,,,,,,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,O0433AAA0A,22002,433,Vila Isabel - Siqueira Campos,,,,,,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,O0209AAA0A,22002,209,Candelária - Caju,,,,,,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,O0538AAN0A,22002,SN538,Rocinha - Leme,,,,,,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,O0209AAN0A,22002,SN209,Candelária - Caju,,,,,,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,O0415AAN0A,22002,SN415,Usina - Leblon,,,,,,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,O0473AAA0A,22002,473,São Januário - Lido,,,,,,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,O0104AAN0A,22002,SN104,São Conrado - Terminal Gentileza,,,,,,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,O0220AAA0A,22002,220,Usina - Candelária,,,,,,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,O0476AAA0A,22002,476,Méier - Leblon,,,,,,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,O0112AAA0A,22002,112,Terminal Gentileza - Alto Gávea,,,,,,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,O0112AAV0A,22002,SV112,Terminal Gentileza - Alto Gávea,,,,,,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,O0435AAA0A,22002,435,Grajaú - Gávea,,,,,,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,O0448AAA0A,22002,448,Furnas - São Conrado,,,,,,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,O0210AAA0A,22002,210,Caju - Candelária,,,,,,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,O0275AAA0A,22002,275,Méier - Candelária,,,,,,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,E2024AAA0A,22002,2024,Leblon - Aeroporto Internacional do RJ,LECD71,200,,030478,ffffff,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,O0605AAA0A,22002,605,Vila Isabel - Praça Saens Peña,LECD50,700,,DAAA00,000000,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,O0548AAA0A,22002,LECD96,Metrô Botafogo - Terminal Alvorada,548,700,,DAAA00,000000,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,O0105AAA0A,22002,105,Alto Gávea - Central,Troncal 5,700,,DAAA00,000000,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,O0519AAA0A,22002,519,Urca - Copacabana,LECD54,700,,DAAA00,000000,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,O0104AAA0A,22002,104,São Conrado - Terminal Gentileza,Troncal 4,700,,DAAA00,000000,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,O0585AAA0A,22002,LECD103,Largo do Machado - Jardim de Alah,585,700,,DAAA00,000000,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,O0165AAA0A,22002,165,Terminal Gentileza - Cosme Velho,LECD79,700,,DAAA00,000000,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
2024-11-16,2024-11-16,2024-12-13,O0010AAA0A,22002,LECD91,Bairro de Fátima - Central,010,700,,DAAA00,000000,,,,,c19231dde67a8732f822cb0f1a4ce9825a0360c0
